file_name,IA,IC,UA BB,UB BB,UC BB,UN BB
ffcacf44cae74848751247458c0c039d_Bus 1,0.16605499386787415,0.02722500078380108,74.12139129638672,-73.88756561279297,0.03514799848198891,0.1366170048713684
ffcacf44cae74848751247458c0c039d_Bus 1,0.20287500321865082,-0.00954699981957674,81.02466583251953,-64.15438079833984,-16.573482513427734,0.20267300307750702
ffcacf44cae74848751247458c0c039d_Bus 1,0.2120800018310547,-0.0647049993276596,85.0047836303711,-50.36430740356445,-34.239776611328125,0.23570099472999573
ffcacf44cae74848751247458c0c039d_Bus 1,0.22128500044345856,-0.08309099823236465,84.7240219116211,-34.60422897338867,-49.65853500366211,0.2522149980068207
ffcacf44cae74848751247458c0c039d_Bus 1,0.2120800018310547,-0.11986300349235535,82.2798080444336,-20.380088806152344,-61.37546920776367,0.3182710111141205
ffcacf44cae74848751247458c0c039d_Bus 1,0.19367000460624695,-0.1382489949464798,76.61515808105469,-5.037383079528809,-71.02664947509766,0.2852430045604706
ffcacf44cae74848751247458c0c039d_Bus 1,0.1752600073814392,-0.19340699911117554,67.66403198242188,11.574142456054688,-78.69471740722656,0.33478501439094543
ffcacf44cae74848751247458c0c039d_Bus 1,0.1476449966430664,-0.18421399593353271,55.47595977783203,29.337621688842773,-84.26397705078125,0.2852430045604706
ffcacf44cae74848751247458c0c039d_Bus 1,0.12923499941825867,-0.21179300546646118,39.885799407958984,45.64863586425781,-85.0737533569336,0.2522149980068207
ffcacf44cae74848751247458c0c039d_Bus 1,0.11082500219345093,-0.23017899692058563,25.303054809570312,58.45370101928711,-83.3385238647461,0.20267300307750702
ffcacf44cae74848751247458c0c039d_Bus 1,0.03718499839305878,-0.20260000228881836,10.753339767456055,68.33714294433594,-78.77734375,0.16964499652385712
ffcacf44cae74848751247458c0c039d_Bus 1,-0.018045000731945038,-0.15663500130176544,-5.24969482421875,76.2839584350586,-70.81181335449219,0.1035889983177185
ffcacf44cae74848751247458c0c039d_Bus 1,-0.045660000294446945,-0.14744199812412262,-22.40877914428711,82.59467315673828,-60.05338668823242,0.05404699966311455
ffcacf44cae74848751247458c0c039d_Bus 1,-0.09168499708175659,-0.12905600666999817,-39.881649017333984,85.04883575439453,-45.146934509277344,0.004505000077188015
ffcacf44cae74848751247458c0c039d_Bus 1,-0.10089000314474106,-0.1014769971370697,-54.29924392700195,84.19739532470703,-29.926490783691406,-0.07806500047445297
ffcacf44cae74848751247458c0c039d_Bus 1,-0.13771000504493713,-0.07389800250530243,-65.31475067138672,80.80830383300781,-15.614974021911621,-0.09457899630069733
ffcacf44cae74848751247458c0c039d_Bus 1,-0.15612000226974487,-0.00954699981957674,-74.13375854492188,73.81310272216797,0.1838819980621338,-0.11109299957752228
ffcacf44cae74848751247458c0c039d_Bus 1,-0.20214499533176422,0.03641799837350845,-81.00399780273438,63.9797477722168,16.74293327331543,-0.1771489977836609
ffcacf44cae74848751247458c0c039d_Bus 1,-0.22055499255657196,0.08238299936056137,-84.95108795166016,50.20637130737305,34.458805084228516,-0.22669099271297455
ffcacf44cae74848751247458c0c039d_Bus 1,-0.22055499255657196,0.10076899826526642,-84.70336151123047,34.47968292236328,49.811458587646484,-0.2432049959897995
ffcacf44cae74848751247458c0c039d_Bus 1,-0.20214499533176422,0.1375409960746765,-82.17656707763672,20.188762664794922,61.49534225463867,-0.2762329876422882
ffcacf44cae74848751247458c0c039d_Bus 1,-0.1745299994945526,0.16512000560760498,-76.47888946533203,4.7792768478393555,71.17958068847656,-0.3092609941959381
ffcacf44cae74848751247458c0c039d_Bus 1,-0.15612000226974487,0.20189200341701508,-67.44518280029297,-11.915722846984863,78.86416625976562,-0.29274699091911316
ffcacf44cae74848751247458c0c039d_Bus 1,-0.12850500643253326,0.20189200341701508,-55.19105529785156,-29.679203033447266,84.40037536621094,-0.29274699091911316
ffcacf44cae74848751247458c0c039d_Bus 1,-0.12850500643253326,0.23866400122642517,-39.55134963989258,-45.89004898071289,85.04489135742188,-0.22669099271297455
ffcacf44cae74848751247458c0c039d_Bus 1,-0.10089000314474106,0.22947099804878235,-25.034664154052734,-58.611637115478516,83.34271240234375,-0.14412100613117218
ffcacf44cae74848751247458c0c039d_Bus 1,-0.045660000294446945,0.2110850065946579,-10.468435287475586,-68.47838592529297,78.66585540771484,-0.12760700285434723
ffcacf44cae74848751247458c0c039d_Bus 1,0.009569999761879444,0.18350599706172943,5.551115036010742,-76.34172821044922,70.66727447509766,-0.09457899630069733
ffcacf44cae74848751247458c0c039d_Bus 1,0.03718499839305878,0.15592700242996216,22.62762451171875,-82.60235595703125,59.89231872558594,-0.06155100092291832
ffcacf44cae74848751247458c0c039d_Bus 1,0.09241499751806259,0.1375409960746765,40.067466735839844,-85.03982543945312,44.96934127807617,0.004505000077188015
ffcacf44cae74848751247458c0c039d_Bus 1,0.10162000358104706,0.1283479928970337,54.518089294433594,-84.15499114990234,29.715843200683594,0.05404699966311455
ffcacf44cae74848751247458c0c039d_Bus 1,0.1476449966430664,0.08238299936056137,65.46753692626953,-80.6991195678711,15.387802124023438,0.1035889983177185
ffcacf44cae74848751247458c0c039d_Bus 1,0.1752600073814392,0.02722500078380108,74.31957244873047,-73.63713836669922,-0.4771580100059509,0.1366170048713684
ffcacf44cae74848751247458c0c039d_Bus 1,0.20287500321865082,-0.01874000020325184,81.2393569946289,-63.80378341674805,-17.102313995361328,0.18615899980068207
ffcacf44cae74848751247458c0c039d_Bus 1,0.22128500044345856,-0.07389800250530243,85.02129364013672,-49.86345672607422,-34.76860809326172,0.2522149980068207
ffcacf44cae74848751247458c0c039d_Bus 1,0.2120800018310547,-0.09228400141000748,84.70751190185547,-34.13676834106445,-50.104736328125,0.2522149980068207
ffcacf44cae74848751247458c0c039d_Bus 1,0.22128500044345856,-0.11986300349235535,82.1476821899414,-19.912628173828125,-61.705989837646484,0.2852430045604706
ffcacf44cae74848751247458c0c039d_Bus 1,0.19367000460624695,-0.1382489949464798,76.33440399169922,-4.486447811126709,-71.27454376220703,0.2852430045604706
ffcacf44cae74848751247458c0c039d_Bus 1,0.15684999525547028,-0.18421399593353271,67.31721496582031,12.141772270202637,-78.90955352783203,0.30175700783729553
ffcacf44cae74848751247458c0c039d_Bus 1,0.13843999803066254,-0.20260000228881836,54.99702453613281,29.90525245666504,-84.3631362915039,0.2852430045604706
ffcacf44cae74848751247458c0c039d_Bus 1,0.13843999803066254,-0.2209859937429428,39.390350341796875,46.11609649658203,-85.0572280883789,0.23570099472999573
ffcacf44cae74848751247458c0c039d_Bus 1,0.10162000358104706,-0.2209859937429428,24.890180587768555,58.787601470947266,-83.2889404296875,0.18615899980068207
ffcacf44cae74848751247458c0c039d_Bus 1,0.046390000730752945,-0.18421399593353271,10.257889747619629,68.57086944580078,-78.56250762939453,0.15313099324703217
ffcacf44cae74848751247458c0c039d_Bus 1,-0.008840000256896019,-0.16582800447940826,-5.745144844055176,76.45091247558594,-70.54740142822266,0.12010300159454346
ffcacf44cae74848751247458c0c039d_Bus 1,-0.036455001682043076,-0.1382489949464798,-23.003320693969727,82.7783203125,-59.689815521240234,0.0705609992146492
ffcacf44cae74848751247458c0c039d_Bus 1,-0.10089000314474106,-0.11986300349235535,-40.39361572265625,85.11561584472656,-44.684207916259766,0.021019000560045242
ffcacf44cae74848751247458c0c039d_Bus 1,-0.11009500175714493,-0.11986300349235535,-54.662574768066406,84.130615234375,-29.496814727783203,-0.06155100092291832
ffcacf44cae74848751247458c0c039d_Bus 1,-0.146915003657341,-0.07389800250530243,-65.59550476074219,80.67474365234375,-15.152246475219727,-0.06155100092291832
ffcacf44cae74848751247458c0c039d_Bus 1,-0.16532500088214874,-0.01874000020325184,-74.38148498535156,73.52928924560547,0.7127140164375305,-0.12760700285434723
ffcacf44cae74848751247458c0c039d_Bus 1,-0.19293999671936035,0.03641799837350845,-81.18566131591797,63.629150390625,17.33786964416504,-0.1771489977836609
ffcacf44cae74848751247458c0c039d_Bus 1,-0.2113499939441681,0.10076899826526642,-84.98411560058594,49.68882751464844,34.97111129760742,-0.2101770043373108
ffcacf44cae74848751247458c0c039d_Bus 1,-0.22055499255657196,0.10076899826526642,-84.62078857421875,33.99552536010742,50.20808410644531,-0.2432049959897995
ffcacf44cae74848751247458c0c039d_Bus 1,-0.2113499939441681,0.11915499716997147,-82.07747650146484,19.75469207763672,61.825862884521484,-0.29274699091911316
ffcacf44cae74848751247458c0c039d_Bus 1,-0.19293999671936035,0.1743129938840866,-76.19813537597656,4.2784271240234375,71.4439926147461,-0.2762329876422882
ffcacf44cae74848751247458c0c039d_Bus 1,-0.15612000226974487,0.19269900023937225,-67.11488342285156,-12.449962615966797,79.0624771118164,-0.3092609941959381
ffcacf44cae74848751247458c0c039d_Bus 1,-0.13771000504493713,0.20189200341701508,-54.728633880615234,-30.26352882385254,84.4995346069336,-0.2762329876422882
ffcacf44cae74848751247458c0c039d_Bus 1,-0.1193000003695488,0.22947099804878235,-39.05590057373047,-46.35750961303711,85.02836608886719,-0.22669099271297455
ffcacf44cae74848751247458c0c039d_Bus 1,-0.10089000314474106,0.23866400122642517,-24.6383056640625,-58.9288444519043,83.276611328125,-0.16063499450683594
ffcacf44cae74848751247458c0c039d_Bus 1,-0.045660000294446945,0.2110850065946579,-9.956469535827637,-68.72880554199219,78.45101928710938,-0.14412100613117218
ffcacf44cae74848751247458c0c039d_Bus 1,0.01877499930560589,0.18350599706172943,6.013535022735596,-76.57545471191406,70.3863296508789,-0.11109299957752228
ffcacf44cae74848751247458c0c039d_Bus 1,0.055594999343156815,0.15592700242996216,23.139589309692383,-82.73591613769531,59.51222229003906,-0.04503700137138367
ffcacf44cae74848751247458c0c039d_Bus 1,0.10162000358104706,0.1375409960746765,40.579429626464844,-85.03982543945312,44.47356033325195,0.004505000077188015
ffcacf44cae74848751247458c0c039d_Bus 1,0.11082500219345093,0.11915499716997147,54.848388671875,-84.08821105957031,29.30269432067871,0.05404699966311455
ffcacf44cae74848751247458c0c039d_Bus 1,0.13843999803066254,0.08238299936056137,65.76480865478516,-80.498779296875,14.925073623657227,0.1035889983177185
ffcacf44cae74848751247458c0c039d_Bus 1,0.1752600073814392,0.018031999468803406,74.60032653808594,-73.3700180053711,-0.9729380011558533,0.1366170048713684
ffcacf44cae74848751247458c0c039d_Bus 1,0.19367000460624695,-0.027932999655604362,81.40451049804688,-63.436492919921875,-17.647672653198242,0.18615899980068207
ffcacf44cae74848751247458c0c039d_Bus 1,0.2120800018310547,-0.07389800250530243,85.03781127929688,-49.36260986328125,-35.280914306640625,0.21918700635433197
ffcacf44cae74848751247458c0c039d_Bus 1,0.22128500044345856,-0.1014769971370697,84.67447662353516,-33.736087799072266,-50.46830749511719,0.2522149980068207
ffcacf44cae74848751247458c0c039d_Bus 1,0.22128500044345856,-0.11986300349235535,82.0320816040039,-19.478557586669922,-61.98693084716797,0.2522149980068207
ffcacf44cae74848751247458c0c039d_Bus 1,0.18446500599384308,-0.14744199812412262,76.11971282958984,-3.985598087310791,-71.58853912353516,0.3182710111141205
ffcacf44cae74848751247458c0c039d_Bus 1,0.15684999525547028,-0.19340699911117554,66.9869155883789,12.659317016601562,-79.09133911132812,0.30175700783729553
ffcacf44cae74848751247458c0c039d_Bus 1,0.1476449966430664,-0.19340699911117554,54.534603118896484,30.456186294555664,-84.46228790283203,0.2852430045604706
ffcacf44cae74848751247458c0c039d_Bus 1,0.1200300008058548,-0.2209859937429428,38.911415100097656,46.550167083740234,-85.04070281982422,0.23570099472999573
ffcacf44cae74848751247458c0c039d_Bus 1,0.11082500219345093,-0.23937200009822845,24.460790634155273,59.12150192260742,-83.18978881835938,0.18615899980068207
ffcacf44cae74848751247458c0c039d_Bus 1,0.046390000730752945,-0.20260000228881836,9.81198501586914,68.87138366699219,-78.38072204589844,0.15313099324703217
ffcacf44cae74848751247458c0c039d_Bus 1,-0.008840000256896019,-0.16582800447940826,-6.257110118865967,76.70133972167969,-70.23340606689453,0.1035889983177185
ffcacf44cae74848751247458c0c039d_Bus 1,-0.045660000294446945,-0.1382489949464798,-23.51528549194336,82.91188049316406,-59.27666473388672,0.05404699966311455
ffcacf44cae74848751247458c0c039d_Bus 1,-0.11009500175714493,-0.11067000031471252,-40.88906478881836,85.08222961425781,-44.15537643432617,-0.012009000405669212
ffcacf44cae74848751247458c0c039d_Bus 1,-0.10089000314474106,-0.11067000031471252,-55.0754508972168,84.06383514404297,-29.05061149597168,-0.04503700137138367
ffcacf44cae74848751247458c0c039d_Bus 1,-0.13771000504493713,-0.0647049993276596,-65.89277648925781,80.50779724121094,-14.70604419708252,-0.09457899630069733
ffcacf44cae74848751247458c0c039d_Bus 1,-0.16532500088214874,-0.00954699981957674,-74.64572143554688,73.26216888427734,1.2415460348129272,-0.12760700285434723
ffcacf44cae74848751247458c0c039d_Bus 1,-0.20214499533176422,0.02722500078380108,-81.40036010742188,63.311946868896484,17.833650588989258,-0.19366300106048584
ffcacf44cae74848751247458c0c039d_Bus 1,-0.22055499255657196,0.0915760025382042,-85.03366088867188,49.254756927490234,35.433841705322266,-0.2101770043373108
ffcacf44cae74848751247458c0c039d_Bus 1,-0.22055499255657196,0.10076899826526642,-84.57124328613281,33.611541748046875,50.5716552734375,-0.22669099271297455
ffcacf44cae74848751247458c0c039d_Bus 1,-0.2113499939441681,0.1283479928970337,-81.8792953491211,19.303926467895508,62.09027862548828,-0.29274699091911316
ffcacf44cae74848751247458c0c039d_Bus 1,-0.18373499810695648,0.16512000560760498,-75.96692657470703,3.744187116622925,71.70841217041016,-0.29274699091911316
ffcacf44cae74848751247458c0c039d_Bus 1,-0.146915003657341,0.22027799487113953,-66.80110168457031,-13.000898361206055,79.32689666748047,-0.2762329876422882
ffcacf44cae74848751247458c0c039d_Bus 1,-0.13771000504493713,0.2110850065946579,-54.26621627807617,-30.78107261657715,84.58216094970703,-0.29274699091911316
ffcacf44cae74848751247458c0c039d_Bus 1,-0.11009500175714493,0.22027799487113953,-38.59347915649414,-46.79157638549805,85.02836608886719,-0.2432049959897995
ffcacf44cae74848751247458c0c039d_Bus 1,-0.08247999846935272,0.22947099804878235,-24.15937042236328,-59.2961311340332,83.16092681884766,-0.1771489977836609
ffcacf44cae74848751247458c0c039d_Bus 1,-0.036455001682043076,0.20189200341701508,-9.510564804077148,-68.99592590332031,78.26923370361328,-0.11109299957752228
ffcacf44cae74848751247458c0c039d_Bus 1,0.027979999780654907,0.1743129938840866,6.492469787597656,-76.72571563720703,70.10538482666016,-0.07806500047445297
ffcacf44cae74848751247458c0c039d_Bus 1,0.046390000730752945,0.14673399925231934,23.734130859375,-82.90286254882812,59.09907150268555,-0.06155100092291832
ffcacf44cae74848751247458c0c039d_Bus 1,0.10162000358104706,0.1375409960746765,41.09139633178711,-85.0565185546875,43.977783203125,0.004505000077188015
ffcacf44cae74848751247458c0c039d_Bus 1,0.10162000358104706,0.10996200144290924,55.26126480102539,-84.02143096923828,28.8399658203125,0.05404699966311455
ffcacf44cae74848751247458c0c039d_Bus 1,0.1476449966430664,0.07319000363349915,66.0785903930664,-80.36522674560547,14.445819854736328,0.1035889983177185
ffcacf44cae74848751247458c0c039d_Bus 1,0.1752600073814392,0.03641799837350845,74.81502532958984,-73.0862045288086,-1.4687180519104004,0.1366170048713684
ffcacf44cae74848751247458c0c039d_Bus 1,0.2120800018310547,-0.01874000020325184,81.60269165039062,-63.085899353027344,-18.193029403686523,0.20267300307750702
ffcacf44cae74848751247458c0c039d_Bus 1,0.22128500044345856,-0.0647049993276596,85.08735656738281,-48.89514923095703,-35.79322052001953,0.23570099472999573
ffcacf44cae74848751247458c0c039d_Bus 1,0.2120800018310547,-0.09228400141000748,84.62493133544922,-33.25193405151367,-50.89798355102539,0.26872900128364563
ffcacf44cae74848751247458c0c039d_Bus 1,0.2120800018310547,-0.11067000031471252,81.91647338867188,-19.011098861694336,-62.350502014160156,0.2522149980068207
ffcacf44cae74848751247458c0c039d_Bus 1,0.18446500599384308,-0.14744199812412262,75.88849639892578,-3.5014429092407227,-71.81990051269531,0.3182710111141205
ffcacf44cae74848751247458c0c039d_Bus 1,0.16605499386787415,-0.20260000228881836,66.6566162109375,13.210251808166504,-79.32270050048828,0.26872900128364563
ffcacf44cae74848751247458c0c039d_Bus 1,0.13843999803066254,-0.1750209927558899,54.07218551635742,31.02381706237793,-84.59449768066406,0.2852430045604706
ffcacf44cae74848751247458c0c039d_Bus 1,0.12923499941825867,-0.2209859937429428,38.43247985839844,46.98423767089844,-85.00764465332031,0.23570099472999573
ffcacf44cae74848751247458c0c039d_Bus 1,0.10162000358104706,-0.2209859937429428,24.01488494873047,59.45540237426758,-83.1071548461914,0.21918700635433197
ffcacf44cae74848751247458c0c039d_Bus 1,0.055594999343156815,-0.1750209927558899,9.2835054397583,69.13850402832031,-78.11630249023438,0.15313099324703217
ffcacf44cae74848751247458c0c039d_Bus 1,0.0003650000144261867,-0.15663500130176544,-6.752560138702393,76.93506622314453,-69.95246124267578,0.1035889983177185
ffcacf44cae74848751247458c0c039d_Bus 1,-0.045660000294446945,-0.1382489949464798,-24.09330940246582,83.04544067382812,-58.83046340942383,0.05404699966311455
ffcacf44cae74848751247458c0c039d_Bus 1,-0.09168499708175659,-0.11986300349235535,-41.36800003051758,85.08222961425781,-43.643070220947266,-0.012009000405669212
ffcacf44cae74848751247458c0c039d_Bus 1,-0.10089000314474106,-0.11986300349235535,-55.45529556274414,83.99705505371094,-28.5878849029541,-0.028522999957203865
ffcacf44cae74848751247458c0c039d_Bus 1,-0.146915003657341,-0.05551199987530708,-66.17353057861328,80.32415008544922,-14.243315696716309,-0.07806500047445297
ffcacf44cae74848751247458c0c039d_Bus 1,-0.15612000226974487,-0.00954699981957674,-74.87693786621094,72.99504852294922,1.70427405834198,-0.12760700285434723
ffcacf44cae74848751247458c0c039d_Bus 1,-0.19293999671936035,0.03641799837350845,-81.59854125976562,62.89457321166992,18.412059783935547,-0.2101770043373108
ffcacf44cae74848751247458c0c039d_Bus 1,-0.22055499255657196,0.0915760025382042,-85.03366088867188,48.70382308959961,36.01224899291992,-0.22669099271297455
ffcacf44cae74848751247458c0c039d_Bus 1,-0.2113499939441681,0.10996200144290924,-84.55472564697266,33.12738800048828,50.984806060791016,-0.25971901416778564
ffcacf44cae74848751247458c0c039d_Bus 1,-0.2113499939441681,0.1283479928970337,-81.79672241210938,18.836467742919922,62.43732452392578,-0.25971901416778564
ffcacf44cae74848751247458c0c039d_Bus 1,-0.1745299994945526,0.16512000560760498,-75.71920013427734,3.226641893386841,71.98934936523438,-0.3092609941959381
ffcacf44cae74848751247458c0c039d_Bus 1,-0.15612000226974487,0.2110850065946579,-66.4708023071289,-13.501748085021973,79.47563171386719,-0.3092609941959381
ffcacf44cae74848751247458c0c039d_Bus 1,-0.146915003657341,0.2110850065946579,-53.7707633972168,-31.38209342956543,84.68132019042969,-0.29274699091911316
ffcacf44cae74848751247458c0c039d_Bus 1,-0.11009500175714493,0.22947099804878235,-38.09803009033203,-47.24234390258789,84.99531555175781,-0.2432049959897995
ffcacf44cae74848751247458c0c039d_Bus 1,-0.10089000314474106,0.22947099804878235,-23.74649429321289,-59.646728515625,83.0948257446289,-0.1771489977836609
ffcacf44cae74848751247458c0c039d_Bus 1,-0.027249999344348907,0.20189200341701508,-9.015114784240723,-69.27973937988281,78.0709228515625,-0.11109299957752228
ffcacf44cae74848751247458c0c039d_Bus 1,0.01877499930560589,0.18350599706172943,7.020949840545654,-76.9427490234375,69.80792236328125,-0.07806500047445297
ffcacf44cae74848751247458c0c039d_Bus 1,0.055594999343156815,0.15592700242996216,24.328670501708984,-83.08650970458984,58.702449798583984,-0.04503700137138367
ffcacf44cae74848751247458c0c039d_Bus 1,0.09241499751806259,0.11915499716997147,41.60335922241211,-85.03982543945312,43.48200225830078,0.021019000560045242
ffcacf44cae74848751247458c0c039d_Bus 1,0.12923499941825867,0.10996200144290924,55.641109466552734,-83.93795013427734,28.410289764404297,0.0705609992146492
ffcacf44cae74848751247458c0c039d_Bus 1,0.1476449966430664,0.08238299936056137,66.35934448242188,-80.18157958984375,13.96656608581543,0.1035889983177185
ffcacf44cae74848751247458c0c039d_Bus 1,0.1752600073814392,0.018031999468803406,75.04623413085938,-72.8023910522461,-2.014075994491577,0.1366170048713684
ffcacf44cae74848751247458c0c039d_Bus 1,0.19367000460624695,-0.01874000020325184,81.78435516357422,-62.70191192626953,-18.771440505981445,0.20267300307750702
ffcacf44cae74848751247458c0c039d_Bus 1,0.22128500044345856,-0.07389800250530243,85.10386657714844,-48.34421157836914,-36.33857727050781,0.23570099472999573
ffcacf44cae74848751247458c0c039d_Bus 1,0.2120800018310547,-0.09228400141000748,84.59190368652344,-32.81786346435547,-51.327659606933594,0.26872900128364563
ffcacf44cae74848751247458c0c039d_Bus 1,0.2120800018310547,-0.11986300349235535,81.75132751464844,-18.577028274536133,-62.63144302368164,0.30175700783729553
ffcacf44cae74848751247458c0c039d_Bus 1,0.18446500599384308,-0.15663500130176544,75.62425994873047,-3.0005929470062256,-72.05126190185547,0.30175700783729553
ffcacf44cae74848751247458c0c039d_Bus 1,0.15684999525547028,-0.18421399593353271,66.3263168334961,13.69440746307373,-79.5044937133789,0.26872900128364563
ffcacf44cae74848751247458c0c039d_Bus 1,0.13843999803066254,-0.19340699911117554,53.62628173828125,31.524667739868164,-84.64407348632812,0.2852430045604706
ffcacf44cae74848751247458c0c039d_Bus 1,0.12923499941825867,-0.2209859937429428,37.95354461669922,47.451698303222656,-84.97459411621094,0.26872900128364563
ffcacf44cae74848751247458c0c039d_Bus 1,0.11082500219345093,-0.23017899692058563,23.552465438842773,59.80599594116211,-83.00800323486328,0.16964499652385712
ffcacf44cae74848751247458c0c039d_Bus 1,0.055594999343156815,-0.20260000228881836,8.804570198059082,69.43901062011719,-77.9179916381836,0.15313099324703217
ffcacf44cae74848751247458c0c039d_Bus 1,-0.018045000731945038,-0.16582800447940826,-7.264524936676025,77.13540649414062,-69.65499114990234,0.1035889983177185
ffcacf44cae74848751247458c0c039d_Bus 1,-0.054864998906850815,-0.14744199812412262,-24.65481948852539,83.22908020019531,-58.433841705322266,0.05404699966311455
ffcacf44cae74848751247458c0c039d_Bus 1,-0.09168499708175659,-0.11986300349235535,-41.896480560302734,85.08222961425781,-43.14728927612305,-0.012009000405669212
ffcacf44cae74848751247458c0c039d_Bus 1,-0.10089000314474106,-0.1014769971370697,-55.835140228271484,83.9302749633789,-28.12515640258789,-0.06155100092291832
ffcacf44cae74848751247458c0c039d_Bus 1,-0.15612000226974487,-0.05551199987530708,-66.48731231689453,80.14051055908203,-13.76406192779541,-0.07806500047445297
ffcacf44cae74848751247458c0c039d_Bus 1,-0.16532500088214874,-0.00954699981957674,-75.1246566772461,72.71123504638672,2.249631881713867,-0.12760700285434723
ffcacf44cae74848751247458c0c039d_Bus 1,-0.19293999671936035,0.0548040010035038,-81.74717712402344,62.52728271484375,18.95741844177246,-0.2101770043373108
ffcacf44cae74848751247458c0c039d_Bus 1,-0.22055499255657196,0.0915760025382042,-85.06668853759766,48.21966552734375,36.541080474853516,-0.22669099271297455
ffcacf44cae74848751247458c0c039d_Bus 1,-0.22055499255657196,0.11915499716997147,-84.50518035888672,32.67662048339844,51.431007385253906,-0.25971901416778564
ffcacf44cae74848751247458c0c039d_Bus 1,-0.20214499533176422,0.1283479928970337,-81.6315689086914,18.419092178344727,62.718265533447266,-0.2762329876422882
ffcacf44cae74848751247458c0c039d_Bus 1,-0.18373499810695648,0.16512000560760498,-75.47147369384766,2.7424869537353516,72.23724365234375,-0.29274699091911316
ffcacf44cae74848751247458c0c039d_Bus 1,-0.146915003657341,0.20189200341701508,-66.10746765136719,-14.035987854003906,79.70699310302734,-0.3092609941959381
ffcacf44cae74848751247458c0c039d_Bus 1,-0.12850500643253326,0.2110850065946579,-53.27531433105469,-31.89963722229004,84.74742126464844,-0.29274699091911316
ffcacf44cae74848751247458c0c039d_Bus 1,-0.1193000003695488,0.23866400122642517,-37.61909484863281,-47.69310760498047,84.92920684814453,-0.2101770043373108
ffcacf44cae74848751247458c0c039d_Bus 1,-0.09168499708175659,0.23866400122642517,-23.30059051513672,-59.99732208251953,82.99566650390625,-0.16063499450683594
ffcacf44cae74848751247458c0c039d_Bus 1,-0.045660000294446945,0.2110850065946579,-8.536179542541504,-69.54685974121094,77.82302856445312,-0.14412100613117218
ffcacf44cae74848751247458c0c039d_Bus 1,0.027979999780654907,0.1743129938840866,7.51639986038208,-77.17647552490234,69.5269775390625,-0.09457899630069733
ffcacf44cae74848751247458c0c039d_Bus 1,0.03718499839305878,0.14673399925231934,24.857149124145508,-83.18667602539062,58.28929901123047,-0.04503700137138367
ffcacf44cae74848751247458c0c039d_Bus 1,0.10162000358104706,0.1283479928970337,42.04926681518555,-85.00643157958984,42.98622131347656,0.021019000560045242
ffcacf44cae74848751247458c0c039d_Bus 1,0.11082500219345093,0.11915499716997147,56.037471771240234,-83.87117004394531,27.964088439941406,0.0705609992146492
ffcacf44cae74848751247458c0c039d_Bus 1,0.15684999525547028,0.06399700045585632,66.67312622070312,-80.04801940917969,13.503837585449219,0.1035889983177185
ffcacf44cae74848751247458c0c039d_Bus 1,0.18446500599384308,0.02722500078380108,75.31047821044922,-72.56865692138672,-2.5098559856414795,0.1366170048713684
ffcacf44cae74848751247458c0c039d_Bus 1,0.20287500321865082,-0.027932999655604362,81.96601867675781,-62.317928314208984,-19.333324432373047,0.21918700635433197
ffcacf44cae74848751247458c0c039d_Bus 1,0.22128500044345856,-0.08309099823236465,85.1203842163086,-47.84336471557617,-36.867408752441406,0.23570099472999573
ffcacf44cae74848751247458c0c039d_Bus 1,0.22128500044345856,-0.08309099823236465,84.50933074951172,-32.35040283203125,-51.72428512573242,0.26872900128364563
ffcacf44cae74848751247458c0c039d_Bus 1,0.2120800018310547,-0.11986300349235535,81.58617401123047,-18.109567642211914,-62.96196365356445,0.30175700783729553
ffcacf44cae74848751247458c0c039d_Bus 1,0.18446500599384308,-0.14744199812412262,75.36002349853516,-2.4997429847717285,-72.3487319946289,0.30175700783729553
ffcacf44cae74848751247458c0c039d_Bus 1,0.16605499386787415,-0.20260000228881836,66.01252746582031,14.26203727722168,-79.71932983398438,0.26872900128364563
ffcacf44cae74848751247458c0c039d_Bus 1,0.12923499941825867,-0.19340699911117554,53.14734649658203,32.0922966003418,-84.74323272705078,0.26872900128364563
ffcacf44cae74848751247458c0c039d_Bus 1,0.1200300008058548,-0.2209859937429428,37.49112319946289,47.86907196044922,-84.95806884765625,0.23570099472999573
ffcacf44cae74848751247458c0c039d_Bus 1,0.10162000358104706,-0.23017899692058563,23.123075485229492,60.10650634765625,-82.85926818847656,0.18615899980068207
ffcacf44cae74848751247458c0c039d_Bus 1,0.046390000730752945,-0.18421399593353271,8.34214973449707,69.67274475097656,-77.71968078613281,0.15313099324703217
ffcacf44cae74848751247458c0c039d_Bus 1,-0.018045000731945038,-0.15663500130176544,-7.776490211486816,77.3524398803711,-69.39057922363281,0.1035889983177185
ffcacf44cae74848751247458c0c039d_Bus 1,-0.045660000294446945,-0.12905600666999817,-25.249359130859375,83.41272735595703,-58.053741455078125,0.037533000111579895
ffcacf44cae74848751247458c0c039d_Bus 1,-0.10089000314474106,-0.11986300349235535,-42.42496109008789,85.04883575439453,-42.61845779418945,-0.012009000405669212
ffcacf44cae74848751247458c0c039d_Bus 1,-0.1193000003695488,-0.11067000031471252,-56.23149871826172,83.89688110351562,-27.695480346679688,-0.06155100092291832
ffcacf44cae74848751247458c0c039d_Bus 1,-0.15612000226974487,-0.0647049993276596,-66.8341293334961,79.99024963378906,-13.284808158874512,-0.07806500047445297
