26,15625,-29,-28.999999999999996,-4074.9999999999995,4813,-793,-4,-10,-10,-4099,4896,-775,15.000000000000002,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
27,16250,-30.000000000000004,-16,-4594,4379,158,-6,-11,-3,-4668,4425,265,15.000000000000002,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
28,16875,-35,-1,-4979,3766,1159,-9,-9,0,-5083,3773,1328,13,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
29,17500,-43,8,-5172,2879,2246,-10,-15,5,-5220,2863,2368,6,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
30,18125,-51,18,-5134,1947.0000000000002,3147,-12,-20,8,-5181,1961,3225,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
31,18750,-59,27,-4954,1071,3844,-14,-19,11,-4975,1097,3879,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
32,19375,-51,30,-4585,140,4417,-13,-15,12,-4567,65,4505,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
33,20000,-38,34,-4040,-836,4856,-14,-12,13,-3985,-988.0000000000001,4973,-1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
34,20625,-36,44,-3234,-1915,5143,-13,-12,16,-3153,-2076,5227,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
35,21250,-35,54,-2276,-2880,5165,-11,-14,22,-2252,-2980,5231,-1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
36,21875,-35,58.99999999999999,-1386,-3626,5035,-7,-12,22,-1406,-3667,5076,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
37,22500,-25,57.99999999999999,-484,-4209,4724,-5,-8,21,-438,-4303,4737,-4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
38,23125,-11,42,462,-4664,4243,-5,0,14,595,-4810,4210,-5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
39,23750,0,39,1507,-5007,3549,-4,1,14,1686,-5168,3472,-11,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
40,24375,12,35,2576,-5122,2601,-1,6,14,2677,-5242,2546,-14,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
41,25000,20,34,3428,-5048,1677,2,11,14,3458,-5148,1671,-15,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
42,25625,29,28.999999999999996,4080,-4813,789,4,13,11,4100,-4897,774,-15,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
43,26250,30.000000000000004,19,4597,-4378,-160,7,12,5,4670,-4426,-267,-13,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
44,26875,37,2,4983,-3767,-1163,8,12,2,5083,-3775,-1330,-11,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
45,27500,44,-8,5175,-2877,-2249,12,16,-3,5221,-2863,-2374,-8,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
46,28125,52,-17,5139,-1940.9999999999998,-3152,9,21,-6,5180,-1958,-3229,-7,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
47,28750,58,-25,4956,-1067,-3850,14,23,-9,4972,-1095,-3876.9999999999995,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
48,29375,51,-28.999999999999996,4585,-137,-4418,16,17,-10,4568,-64,-4501,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
49,30000,37,-33,4040.9999999999995,835,-4855,13,14,-9,3984,992.0000000000001,-4974,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
50,30625,36,-41,3235,1917.0000000000002,-5143,13,14,-14,3150,2075,-5224,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
51,31250,36,-52,2277,2883,-5167,11,15,-20,2250,2977,-5229,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
52,31875,36,-57.99999999999999,1389,3625,-5034,10,13,-21,1404,3669,-5075,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
53,32500,27,-57.99999999999999,486,4207,-4722,6,10,-19,436,4303,-4739,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
54,33125,11,-42,-466,4668,-4243,4,3,-12,-600,4813,-4209,7,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
55,33750,1,-36,-1514,5012,-3543,2,-1,-10,-1688,5170,-3471,10,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
56,34375,-9,-35,-2579,5124,-2596,0,-4,-14,-2678,5241,-2547,13,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
57,35000,-18,-33,-3427,5047,-1675,-1,-7,-13,-3461,5148,-1669,15.000000000000002,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
58,35625,-29,-27.999999999999996,-4079,4813,-789,-3,-10,-10,-4102,4894,-772,14,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
59,36250,-29,-18,-4596,4378,163,-7,-10,-2,-4669,4427,267,15.000000000000002,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
60,36875,-35,-1,-4982,3766,1163,-9,-12,-1,-5085,3772,1331,13,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
61,37500,-45,8,-5173,2878,2247,-11,-16,4,-5221,2864,2371,9,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
62,38125,-52,19,-5138,1947.0000000000002,3149,-13,-19,8,-5180,1958,3227,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
63,38750,-57,27.999999999999996,-4954,1070,3845,-14,-19,10,-4975,1094,3880.9999999999995,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
64,39375,-52,32,-4584,136,4418,-13,-15,12,-4568,62.00000000000001,4502,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
65,40000,-38,34,-4038,-838,4857,-14,-12,12,-3985,-987,4974,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
66,40625,-36,43,-3229,-1919,5145,-12,-12,17,-3150,-2080,5226,-2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
67,41250,-35,54,-2273,-2882,5165,-11,-13,22,-2249,-2983,5231,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
68,41875,-35,61,-1385,-3627,5032,-8,-12,22,-1404,-3671,5075,-1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
69,42500,-27,58.99999999999999,-480,-4209,4721,-6,-7,22,-436,-4305,4738,-2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
70,43125,-10,42,465,-4666,4241,-4,1,13,596,-4811,4209,-6,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
71,43750,-2,40,1508,-5007,3547,-3,1,13,1688,-5169,3470,-10,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
72,44375,11,36,2576,-5121,2600,1,5,15,2678,-5241,2546,-14,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
73,45000,19,35,3426,-5045,1677,2,9,15,3458,-5149,1667,-15,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
74,45625,30.000000000000004,28.999999999999996,4081,-4809,787,5,11,12,4100,-4895,769,-16,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
75,46250,29,18,4599,-4378,-164,6,11,6,4670,-4423,-271,-15,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
76,46875,35,2,4986,-3766,-1164,9,12,3,5087,-3772,-1332,-10,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
77,47500,45,-6.999999999999999,5178,-2874,-2252,9,17,-1,5222,-2859,-2376,-8,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
78,48125,54,-17,5141,-1938,-3156,11,21,-7,5180,-1956,-3232,-4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
79,48750,57,-26,4957,-1067,-3851,12,22,-9,4975,-1097,-3880.0000000000005,-1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
80,49375,52,-31,4586,-137,-4416,15,18,-9,4568,-62.99999999999999,-4502,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
81,50000,40,-34,4039,834,-4852,13,14,-11,3983.0000000000005,989,-4972,-3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
82,50625,39,-41,3234,1916,-5143,13,15,-15,3149,2075,-5224,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
83,51250,37,-52,2276,2883,-5165,9,15,-21,2249,2979,-5229,-1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
84,51875,35,-58.99999999999999,1387,3626,-5030,9,13,-22,1402,3670,-5073,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
85,52500,26,-56.99999999999999,481,4210,-4721,6,10,-19,430,4307,-4737,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
86,53125,11,-43,-470,4671,-4241,5,2,-13,-604,4816,-4209,6,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
87,53750,1,-37,-1517,5015,-3542,1,1,-12,-1691,5172,-3470,10,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
88,54375,-11,-36,-2580,5122,-2596,0,-4,-13,-2679,5243,-2547,13,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
89,55000,-20,-33,-3426,5047,-1676,-2,-7,-13,-3461,5147,-1667,14,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
90,55625,-29,-27.999999999999996,-4078,4812,-791,-3,-11,-10,-4102,4896,-768,14,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
91,56250,-29,-17,-4596,4377,163,-5,-10,-3,-4670,4424,269,14,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
92,56875,-34,-1,-4981,3762,1163,-9,-11,-1,-5083,3769,1333,12,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
93,57500,-44,9,-5174,2875,2251,-9,-16,4,-5222,2860,2375,9,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
94,58125,-55.00000000000001,19,-5139,1944.9999999999998,3152,-14,-20,8,-5182,1958,3228,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
95,58750,-58,27,-4954,1069,3848,-14,-20,10,-4975,1093,3880.9999999999995,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
96,59375,-52,31,-4584,135,4418,-14,-16,12,-4569,60.00000000000001,4506,-1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
97,60000,-38,35,-4039,-836,4857,-16,-13,13,-3981.9999999999995,-993,4976,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
98,60625,-36,43,-3232,-1919,5146,-14,-14,17,-3150,-2080,5227,-1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
99,61250,-37,55.00000000000001,-2272,-2883,5165,-11,-14,23,-2249,-2983,5231,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
100,61875,-35,60,-1383,-3629,5032,-8,-12,23,-1401,-3671,5074,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
101,62500,-27,57.99999999999999,-479,-4211,4721,-7,-8,20,-434,-4306,4736,-5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
102,63125,-11,43,466,-4667,4241,-5,-1,14,598,-4812,4209,-5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
103,63750,-1,38,1513,-5008,3543,-4,1,13,1692,-5171,3467,-10,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
104,64375,13,37,2578,-5124,2598,0,5,15,2682,-5243,2543,-14,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
105,65000,19,37,3429,-5048,1676,3,10,15,3461,-5150,1669,-16,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
106,65625,30.000000000000004,30,4081,-4810,786,5,12,12,4104,-4896,769,-16,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
107,66250,30.000000000000004,18,4599,-4377,-164,7,12,5,4671,-4424,-271,-14,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
108,66875,37,3,4985,-3763,-1166,9,12,1,5085,-3769,-1335,-10,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
109,67500,44,-8,5178,-2874,-2254,10,17,-1,5222,-2858,-2379,-6,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
110,68125,53,-18,5138,-1937.0000000000002,-3156,11,20,-6,5178,-1953,-3236,-7,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
111,68750,57,-26,4956,-1062,-3850,13,22,-9,4972,-1091,-3883,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
112,69375,53,-30,4585,-133,-4421,14,17,-10,4567,-59,-4504,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
113,70000,38,-32,4038,839,-4855,13,14,-9,3983.0000000000005,993.9999999999999,-4976,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
114,70625,37,-41,3233,1918,-5144,13,15,-15,3149,2077,-5225,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
115,71250,37,-52,2275,2883,-5165,10,16,-21,2247,2981,-5231,-1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
116,71875,35,-58.99999999999999,1387,3628,-5031,10,13,-21,1402,3670,-5075,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
117,72500,27,-56.99999999999999,482,4212,-4722,8,10,-18,431,4306,-4736,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
118,73125,12,-41,-470,4672,-4242,5,2,-12,-604,4817,-4209,7,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
119,73750,-1,-36,-1521,5015,-3541,2,1,-10,-1694,5172,-3466,10,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
120,74375,-10,-35,-2584,5126,-2592,2,-4,-13,-2685,5244,-2542,14,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
121,75000,-19,-34,-3431,5049,-1673,-4,-8,-13,-3465,5149,-1665,14,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
122,75625,-29,-27.999999999999996,-4080,4812,-786,-4,-11,-9,-4105,4896,-769,14,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
123,76250,-30.000000000000004,-17,-4597,4376,164,-6,-11,-4,-4671,4424,271,13,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
124,76875,-35,-2,-4981,3761,1165,-9,-11,1,-5084,3766,1336,11,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
125,77500,-44,10,-5174,2873,2250,-11,-15,4,-5221,2858,2378,8,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
126,78125,-52,18,-5137,1942.0000000000002,3152,-13,-20,8,-5180,1953.9999999999998,3232,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
127,78750,-58,27,-4953,1067,3849,-13,-20,12,-4974,1089,3883,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
128,79375,-52,32,-4581,133,4422,-13,-15,11,-4566,56,4507,-2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
129,80000,-37,34,-4035.0000000000005,-843,4860,-16,-12,12,-3981,-995.9999999999999,4978,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
130,80625,-35,43,-3229,-1923,5146,-13,-13,16,-3145,-2083,5228,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
131,81250,-35,54,-2270,-2885,5166,-11,-13,23,-2246,-2986,5231,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
132,81875,-34,58.99999999999999,-1382,-3629,5032,-10,-11,24,-1403,-3671,5074,-4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
133,82500,-27,58.99999999999999,-476,-4210,4720,-6,-8,21,-432,-4306,4736,-4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
134,83125,-9,43,468,-4668,4241,-4,0,14,600,-4812,4208,-7,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
135,83750,-2,38,1515,-5008,3541,-2,1,14,1692,-5168,3466,-11,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
136,84375,12,36,2581,-5123,2595,1,5,14,2685,-5244,2541,-14,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
137,85000,20,36,3432,-5048,1673,3,9,15,3464,-5150,1665,-15,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
138,85625,29,30,4085.0000000000005,-4809,783,5,12,12,4106,-4896,766,-16,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
139,86250,30.999999999999996,19,4602,-4376,-168,7,12,4,4673,-4422,-274,-16,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
140,86875,35,2,4986,-3762,-1169,8,12,2,5087,-3766,-1337,-11,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
141,87500,44,-8,5179,-2872,-2256,9,17,-3,5223,-2855,-2382,-8,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
142,88125,52,-18,5138,-1934.9999999999998,-3159,12,20,-5,5178,-1949.9999999999998,-3236,-3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
143,88750,55.99999999999999,-25,4954,-1061,-3852,13,23,-8,4970,-1089,-3883,-3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
144,89375,51,-30,4584,-131,-4422,14,18,-10,4565,-58,-4506,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
145,90000,37,-33,4035.0000000000005,844,-4856,15,15,-9,3980,999,-4977,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
146,90625,37,-42,3228,1924,-5144,15,13,-13,3145,2081,-5224,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
147,91250,36,-53,2270,2887,-5165,10,17,-21,2247,2983,-5231,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
148,91875,34,-56.99999999999999,1384,3629,-5033,8,13,-22,1400,3672,-5073,-1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
149,92500,26,-56.99999999999999,478,4212,-4720,6,9,-20,428,4308,-4734,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
150,93125,10,-40,-474,4673,-4239,5,2,-12,-606,4818,-4206,6,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
151,93750,1,-37,-1523,5014,-3538,4,1,-10,-1696,5172,-3464,11,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
152,94375,-12,-34,-2585,5124,-2590,-1,-4,-12,-2685,5242,-2541,14,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
153,95000,-19,-35,-3431,5047,-1670,-3,-9,-13,-3465,5148,-1665,14,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
154,95625,-29,-30,-4084.0000000000005,4809,-783,-5,-11,-9,-4107,4893,-764,15.000000000000002,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
155,96250,-30.000000000000004,-17,-4599,4376,168,-7,-9,-4,-4673,4421,274,15.000000000000002,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
156,96875,-36,-1,-4982,3758,1169,-9,-10,1,-5087,3764,1341,11,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
157,97500,-44,9,-5173,2868,2256,-12,-16,3,-5222,2858,2379,7,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
158,98125,-52,19,-5137,1938,3155,-14,-20,8,-5180,1953,3232,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
159,98750,-58,27.999999999999996,-4953,1064,3850,-15,-18,11,-4972,1087,3884.9999999999995,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
160,99375,-51,31,-4582,130,4423,-13,-15,9,-4564,54,4507,-1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
161,100000,-37,34,-4032.9999999999995,-845,4860,-14,-12,12,-3979,-999,4978,-1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
162,100625,-36,43,-3225,-1925.9999999999998,5147,-13,-12,18,-3142,-2087,5228,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
163,101250,-36,54,-2266,-2889,5165,-10,-13,23,-2243,-2989,5230,-1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
164,101875,-35,61,-1378,-3632,5033,-8,-11,22,-1398,-3671,5073,-1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
165,102500,-26,57.99999999999999,-474,-4213,4719,-7,-8,21,-427,-4309,4734,-3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
166,103125,-10,41,472,-4668,4239,-3,-1,13,604,-4814,4206,-5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
167,103750,0,38,1521,-5011,3538,-3,0,12,1696,-5171,3463,-10,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
168,104375,11,36,2585,-5125,2592,0,5,16,2686,-5243,2540,-14,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
169,105000,21,36,3433,-5044,1671,3,9,14,3464,-5148,1662,-15,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
170,105625,29,30,4085.0000000000005,-4809,782,4,12,10,4106,-4894,764,-15,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
171,106250,30.000000000000004,19,4600,-4374,-168,7,12,4,4675,-4420,-277,-15,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
172,106875,36,3,4986,-3756,-1176,9,13,3,5087,-3765,-1341,-11,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
173,107500,44,-6.999999999999999,5177,-2865,-2261,10,18,-1,5222,-2851,-2386,-8,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
174,108125,52,-17,5138,-1930.9999999999998,-3162,12,22,-8,5178,-1947.0000000000002,-3238,-4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
175,108750,57,-26,4954,-1059,-3854,14,22,-8,4971,-1088,-3884.9999999999995,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
176,109375,52,-30,4582,-130,-4421,15,17,-8,4564,-53,-4507,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
177,110000,39,-34,4035.0000000000005,842,-4857,15,14,-10,3978.0000000000005,999.9999999999999,-4976,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
178,110625,36,-41,3228,1923,-5144,14,14,-15,3142,2084,-5226,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
179,111250,37,-53,2269,2889,-5165,10,16,-21,2243,2985,-5229,-3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
180,111875,35,-60,1381,3630,-5032,9,13,-21,1397,3674,-5071,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
181,112500,26,-56.99999999999999,476,4214,-4720,6,10,-19,421,4313,-4735,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
