47,28750,20,-17,4484,-9,-4441,19,13,-7,4529,-11,-4539,-12,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
48,29375,19,-22,3910.0000000000005,983.0000000000001,-4867,17,11,-9,3941,1063,-5025,-11,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
49,30000,17,-23,3108,2026.0000000000002,-5122,16,11,-10,3115,2146,-5277,-11,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
50,30625,13,-25,2160,2953,-5116,13,11,-13,2213,3050,-5277,-7,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
51,31250,10,-24,1280,3681,-4975,11,8,-10,1360,3725,-5095,-4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
52,31875,3,-23,369,4239,-4638,9,5,-10,375,4343,-4717,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
53,32500,-1,-19,-598,4679,-4118,5,2,-9,-679,4852,-4167,7,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
54,33125,-6,-17,-1645,5007,-3407,3,0,-8,-1764,5210,-3427,13,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
55,33750,-11,-13.999999999999998,-2656,5072,-2468,-1,-3,-9,-2752,5294,-2514,20,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
56,34375,-13.999999999999998,-13,-3479,4986,-1566,-3,-3,-7,-3510,5174,-1630,24,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
57,35000,-18,-6.999999999999999,-4119,4733,-672,-6,-9,-4,-4129,4888,-717,26,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
58,35625,-20,-1,-4613,4262,294,-8,-10,-1,-4693,4394,344,28,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
59,36250,-22,3,-4990,3632,1300,-11,-11,0,-5120,3729,1434,23,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
60,36875,-25,9,-5135,2745,2337,-16,-12,4,-5263,2838,2462,21,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
61,37500,-24,12,-5087,1828,3211,-15,-11,7,-5206,1937,3301,20,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
62,38125,-22,15,-4892,955,3894,-17,-11,8,-4969,1062,3934,15.000000000000002,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
63,38750,-20,20,-4483,5,4444,-19,-10,10,-4527,4,4542,12,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
64,39375,-18,23,-3905,-987,4870,-17,-10,12,-3936,-1070,5025,13,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
65,40000,-15.000000000000002,25,-3101,-2033,5124,-16,-10,12,-3114,-2151,5281,10,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
66,40625,-12,27,-2153,-2957,5116,-12,-8,16,-2210,-3057,5280,8,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
67,41250,-11,26,-1274,-3681,4973,-11,-6,14,-1355,-3726,5092,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
68,41875,-2,24,-366,-4239,4636,-8,-3,13,-374,-4340,4718,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
69,42500,3,21,598,-4675,4116,-6,-1,11,676,-4852,4168,-7,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
70,43125,6.999999999999999,19,1642,-5003,3408,-2,1,11,1765,-5209,3426,-15,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
71,43750,12,17,2656,-5072,2471,1,5,11,2750,-5292,2512,-20,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
72,44375,13.999999999999998,13.999999999999998,3480,-4986,1566,5,6,8,3507,-5174,1631,-24,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
73,45000,17,6.999999999999999,4121,-4732,670,6,9,6,4132,-4890,717,-26,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
74,45625,19,1,4619,-4261,-297,8,12,3,4697,-4391,-351,-28,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
75,46250,22,-1,4998,-3628,-1310,12,11,-1,5122,-3725,-1439,-25,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
76,46875,26,-8,5140,-2738,-2347,13,14,-2,5265,-2836,-2469,-24,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
77,47500,24,-10,5091,-1820,-3220,16,14,-3,5207,-1932,-3309,-20,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
78,48125,23,-13.999999999999998,4895,-952,-3898,19,13,-7,4968,-1057,-3934,-14,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
79,48750,21,-17,4482,-3,-4444,18,14,-8,4526,-4,-4542,-12,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
80,49375,20,-23,3905,989,-4870,18,12,-10,3935.0000000000005,1071,-5026,-12,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
81,50000,16,-23,3099,2033,-5122,17,12,-11,3108,2152,-5280,-11,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
82,50625,12,-25,2153,2959,-5117,14,11,-13,2209,3055,-5276,-7,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
83,51250,10,-25,1272,3683,-4973,12,8,-11,1354,3728,-5091,-3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
84,51875,3,-22,364,4242,-4632,9,5,-11,369,4344,-4717,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
85,52500,-2,-20,-604,4680,-4115,6,2,-12,-685,4856,-4164,7,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
86,53125,-4,-17,-1649,5007,-3403,5,0,-9,-1772,5210,-3421,14,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
87,53750,-10,-13.999999999999998,-2658,5071,-2464,-1,-2,-8,-2752,5290,-2510,21,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
88,54375,-13,-13,-3480,4985,-1562,-4,-4,-6,-3509,5173,-1630,24,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
89,55000,-16,-6.999999999999999,-4118,4730,-670,-7,-6,-4,-4131,4885,-711,27,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
90,55625,-20,0,-4616,4260,299,-9,-9,-1,-4693,4390,350,27,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
91,56250,-22,4,-4990,3627,1306,-13,-9,2,-5119,3725,1436,25,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
92,56875,-26,9,-5136,2740,2344,-14,-12,4,-5263,2834,2469,22,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
93,57500,-24,12,-5089,1823,3217,-15,-12,5,-5207,1932,3308,18,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
94,58125,-23,16,-4891,949,3898,-18,-12,9,-4969,1058,3938,15.000000000000002,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
95,58750,-20,19,-4481,2,4447,-17,-10,10,-4527,0.9999999999999998,4545,13,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
96,59375,-18,23,-3903.0000000000005,-993.0000000000001,4874,-18,-10,11,-3933.9999999999995,-1074,5028,12,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
97,60000,-13.999999999999998,26,-3097,-2037,5125,-16,-9,13,-3110,-2159,5281,9,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
98,60625,-13,27.999999999999996,-2149,-2961,5116,-12,-8,15,-2206,-3059,5280,7,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
99,61250,-10,27,-1269,-3686,4972,-11,-6,13,-1353,-3731,5092,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
100,61875,-4,23,-358,-4244,4630,-9,-3,13,-365,-4345,4713,-1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
101,62500,2,21,608,-4679,4112,-5,0,11,686,-4857,4162,-8,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
102,63125,8,18,1649,-5005,3402,-2,2,12,1772,-5211,3420,-14,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
103,63750,11,15,2663,-5073,2466,0,3,11,2756,-5292,2508,-21,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
104,64375,13.999999999999998,13.999999999999998,3485,-4987,1561,5,6,9,3510,-5172,1627,-24,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
105,65000,18,6.999999999999999,4120,-4728,667,6,9,5,4133,-4886,712,-26,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
106,65625,19,1,4618,-4258,-301,8,10,3,4697,-4389,-355,-28,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
107,66250,22,-3,4998,-3623,-1314,13,11,0,5121,-3721,-1443,-27,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
108,66875,24,-8,5137,-2730,-2351,14,14,-1,5262,-2827,-2474,-22,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
109,67500,24,-10,5089,-1815,-3225,17,14,-4,5206,-1926,-3311,-18,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
110,68125,23,-13.999999999999998,4893,-945,-3900.9999999999995,18,13,-5,4967,-1053,-3940.0000000000005,-13,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
111,68750,22,-18,4480,3,-4447,18,13,-8,4526,3,-4549,-12,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
112,69375,20,-22,3903.0000000000005,994,-4873,19,12,-9,3932,1076,-5029,-12,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
113,70000,15.000000000000002,-24,3097,2036.0000000000002,-5121,17,11,-11,3107,2154,-5281,-10,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
114,70625,12,-25,2152,2961,-5116,13,11,-13,2206,3059,-5278,-7,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
115,71250,10,-23,1270,3686,-4973,12,8,-10,1349,3732,-5090,-3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
116,71875,5,-22,359,4245,-4630,8,5,-11,362,4346,-4713,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
117,72500,-3,-20,-612,4685,-4111,5,1,-10,-692,4859,-4160,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
118,73125,-6,-16,-1659,5011,-3398,3,0,-9,-1781,5214,-3415,14,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
119,73750,-12,-13.999999999999998,-2667,5074,-2458,-1,-2,-8,-2759,5292,-2503,20,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
120,74375,-13,-12,-3487,4987,-1554,-3,-5,-6,-3514,5175,-1623,24,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
121,75000,-18,-6,-4122,4730,-664,-6,-7,-4,-4133,4884,-707,26,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
122,75625,-19,-1,-4616,4258,302,-7,-10,-1,-4698,4387,356,26,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
123,76250,-23,4,-4990,3622,1312,-12,-8,1,-5120,3719,1443,23,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
124,76875,-26,10,-5134,2734,2347,-13,-12,3,-5261,2829,2473,23,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
125,77500,-24,12,-5088,1818,3222,-16,-13,7,-5204,1927,3310,19,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
126,78125,-23,16,-4889,944,3900.9999999999995,-18,-11,8,-4965,1048,3940.9999999999995,14,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
127,78750,-19,19,-4478,-4,4449,-18,-10,10,-4522,-5,4548,12,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
128,79375,-18,23,-3898,-999,4875,-18,-11,12,-3931.0000000000005,-1081,5032,13,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
129,80000,-15.000000000000002,25,-3092,-2044,5127,-16,-10,13,-3103,-2164,5285,12,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
130,80625,-13,27,-2146,-2965,5117,-13,-8,16,-2203,-3062,5279,8,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
131,81250,-10,25,-1265,-3686,4971,-11,-6,12,-1349,-3731,5091,6,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
132,81875,-4,23,-356,-4245,4632,-7,-3,12,-365,-4346,4711,-3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
133,82500,3,21,611,-4680,4110,-5,0,14,689,-4856,4160,-8,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
134,83125,6.999999999999999,19,1658,-5005,3396,-3,3,11,1778,-5210,3415,-15,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
135,83750,12,15,2670,-5071,2456,2,4,10,2763,-5291,2499,-20,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
136,84375,12,13.999999999999998,3491,-4985,1552,4,6,9,3516,-5174,1621,-25,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
137,85000,17,6.999999999999999,4128,-4725,659,5,9,4,4139,-4882,701,-25,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
138,85625,20,3,4624,-4256,-308,7,11,2,4702,-4385,-363,-28,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
139,86250,23,-3,5000,-3620,-1320,13,11,0,5123,-3718,-1448,-26,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
140,86875,24,-6.999999999999999,5137,-2729,-2353,14,14,-1,5264,-2826,-2477,-23,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
141,87500,25,-10,5088,-1812,-3226,15,15,-3,5203,-1922,-3312,-20,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
142,88125,23,-13,4890,-943,-3900.9999999999995,18,14,-5,4964,-1050,-3942,-15,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
143,88750,21,-18,4476,8,-4449,15,13,-8,4518,7,-4548,-16,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
144,89375,19,-22,3897,1002,-4875,18,12,-10,3925.9999999999995,1084,-5030,-13,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
145,90000,16,-24,3090,2046.0000000000002,-5125,17,12,-12,3099,2163,-5282,-8,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
146,90625,12,-25,2143,2969,-5117,14,11,-13,2198,3064,-5276,-8,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
147,91250,11,-25,1265,3692,-4974,9,7,-11,1344,3738,-5091,-5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
148,91875,3,-22,356,4247,-4631,7,5,-11,357,4349,-4711,-1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
149,92500,-2,-20,-611,4684,-4111,5,2,-10,-694,4860,-4158,7,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
150,93125,-6.999999999999999,-18,-1661,5009,-3393,3,1,-9,-1782,5211,-3411,15.000000000000002,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
151,93750,-12,-13,-2670,5070,-2453,0,-3,-8,-2764,5291,-2497,21,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
152,94375,-12,-11,-3490,4984,-1552,-4,-5,-6,-3518,5171,-1618,24,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
153,95000,-17,-5,-4129,4725,-656,-7,-6,-3,-4138,4879,-700,25,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
154,95625,-19,-1,-4621,4255,310,-9,-10,0,-4703,4384,362,27,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
155,96250,-23,5,-4994,3619,1319,-11,-9,1,-5125,3717,1448,25,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
156,96875,-24,9,-5135,2730,2351,-11,-12,4,-5261,2824,2478,23,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
157,97500,-23,11,-5087,1816,3224,-17,-13,5,-5203,1922,3314,18,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
158,98125,-22,15,-4888,941,3902.9999999999995,-17,-12,9,-4964,1046,3944.9999999999995,16,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
159,98750,-22,20,-4472,-10,4451,-18,-10,9,-4520,-11,4550,11,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
160,99375,-17,23,-3895.0000000000005,-1004.9999999999999,4877,-19,-10,10,-3925,-1087,5032,9,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
161,100000,-16,26,-3085,-2050,5125,-16,-10,12,-3097,-2168,5282,10,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
162,100625,-12,26,-2139,-2969,5115,-13,-8,14,-2194,-3069,5278,9,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
163,101250,-10,25,-1261,-3693,4971,-12,-5,13,-1344,-3737,5089,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
164,101875,-3,24,-350,-4247,4629,-8,-3,12,-357,-4350,4709,-3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
165,102500,3,21,616,-4683,4108,-5,0,12,695,-4860,4158,-8,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
166,103125,6.999999999999999,18,1662,-5006,3395,-3,2,11,1783,-5213,3411,-15,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
167,103750,11,15,2670,-5072,2458,1,5,11,2764,-5290,2499,-20,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
168,104375,13,13,3491,-4983,1551,5,6,9,3518,-5171,1617,-24,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
169,105000,19,6.999999999999999,4128,-4723,656,7,10,5,4142,-4881,697,-27,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
170,105625,20,1,4627,-4250,-315,9,10,3,4703,-4381,-369,-29,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
171,106250,22,-3,5000,-3614,-1328,12,12,1,5126,-3712,-1458,-26,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
172,106875,24,-6.999999999999999,5139,-2720,-2363,14,15,-3,5265,-2819,-2486,-22,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
173,107500,24,-10,5088,-1807,-3231,17,15,-4,5205,-1916,-3320,-17,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
174,108125,24,-13,4889,-936,-3907,18,14,-7,4963,-1041,-3946,-15,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
175,108750,20,-19,4475,12,-4452,16,13,-8,4517,13,-4551,-12,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
176,109375,18,-21,3897,1002,-4876,18,12,-10,3923,1086,-5031,-13,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
177,110000,15.000000000000002,-24,3086,2044.9999999999998,-5121,18,12,-11,3097,2165,-5278,-9,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
178,110625,13,-25,2141,2969,-5115,12,10,-14,2196,3065,-5275,-6,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
179,111250,11,-24,1261,3693,-4969,12,7,-12,1341,3737,-5088,-4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
180,111875,4,-23,348,4250,-4625,6,4,-10,351,4353,-4707,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
181,112500,-2,-19,-620,4688,-4106,5,1,-10,-705,4864,-4154,7,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
182,113125,-6,-18,-1668,5012,-3389,3,0,-7,-1791,5215,-3407,16,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
