38,23125,-1,0,3046,2173,-5214,14,93,-100,3040,2191,-5213,11,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
39,23750,1,1,1969,3173,-5155,6,89,-123.99999999999999,1962.9999999999998,3203,-5154,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
40,24375,-1,0,1074,3867,-4968,4,81,-132,1069,3902.0000000000005,-4966,4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
41,25000,0,1,237,4346,-4621,3,65,-128,233,4386,-4619,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
42,25625,0,1,-685,4765,-4129,0,33,-100,-688,4810,-4124,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
43,26250,0,0,-1776,5102,-3387,-4,3,-90,-1776,5154,-3381,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
44,26875,1,0,-2871,5139,-2332,-9,-24,-89,-2870,5192,-2324,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
45,27500,1,1,-3697,4989,-1361,-11,-43,-83,-3693,5040,-1351,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
46,28125,0,1,-4254,4713,-531,-14,-57.99999999999999,-69,-4250,4762,-520,-1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
47,28750,1,2,-4692,4267,356,-15,-65,-42,-4689,4313,368,-5,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
48,29375,0,2,-5088,3638,1381,-18,-83,-8,-5082,3677,1389,-10,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
49,30000,1,1,-5235,2662,2514,-20,-107,17,-5228,2689,2517,-12,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
50,30625,0,0,-5119,1631,3437,-19,-123,40,-5116,1648,3440,-17,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
51,31250,1,1,-4888,791,4055,-19,-129,56,-4884,798,4057,-16,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
52,31875,0,1,-4480,-76,4522,-21,-117,64,-4476,-78,4521,-19,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
53,32500,0,0,-3927.0000000000005,-1040,4947,-18,-89,77,-3922.0000000000005,-1052,4947,-17,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
54,33125,1,1,-3045,-2173,5217,-13,-92,102,-3041,-2194,5215,-11,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
55,33750,1,1,-1970,-3169,5156,-9,-86,125,-1964.9999999999998,-3202,5157,-5,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
56,34375,1,0,-1079,-3863.0000000000005,4971,-4,-79,134,-1074,-3899,4970,-4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
57,35000,-1,0,-244,-4342,4626,-2,-61.99999999999999,129,-240,-4385,4622,-4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
58,35625,0,0,671,-4755,4137,2,-26,100,672,-4804,4130,-4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
59,36250,1,2,1769,-5099,3394,5,-1,93,1766,-5151,3386,-1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
60,36875,0,1,2868,-5141,2341,8,26,92,2865,-5196,2332,-2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
61,37500,0,1,3697,-4990,1364,10,45,87,3692,-5045,1354,-2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
62,38125,-1,0,4256,-4717,535,13,61.00000000000001,71,4250,-4767,525,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
63,38750,0,0,4695,-4266,-357,16,67,46,4690,-4312,-366,6,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
64,39375,-1,1,5094,-3644,-1381,17,81,10,5086,-3683,-1389,8,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
65,40000,0,1,5241,-2664,-2513,21,108,-15,5234,-2693,-2519,13,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
66,40625,1,1,5125,-1630,-3440,18,123.99999999999999,-37,5119,-1649,-3444,15.000000000000002,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
67,41250,0,1,4897,-790,-4061.9999999999995,18,130,-53,4890,-798,-4064.0000000000005,18,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
68,41875,1,1,4487,77,-4526,20,118,-61.99999999999999,4478,78,-4527,17,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
69,42500,0,0,3932,1042,-4947,18,92,-74,3923,1048,-4947,15.000000000000002,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
70,43125,0,0,3052,2172,-5221,12,94,-101,3045,2192,-5219,10,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
71,43750,0,1,1976.0000000000002,3170,-5160,9,89,-123,1970.0000000000002,3199,-5158,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
72,44375,-1,0,1083,3865,-4975,4,82,-134,1076,3900.9999999999995,-4972,4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
73,45000,-1,1,243,4346,-4628,2,65,-128,238,4387,-4624,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
74,45625,0,0,-685,4768,-4132,-1,32,-100,-687,4814,-4126,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
75,46250,0,1,-1778,5109,-3389,-5,4,-91,-1779,5159,-3381,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
76,46875,1,2,-2876,5146,-2335,-8,-23,-89,-2874,5200,-2327,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
77,47500,0,0,-3699,4991,-1362,-10,-43,-83,-3695,5043,-1353,-1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
78,48125,-1,1,-4256,4717,-534,-14,-57.99999999999999,-71,-4252,4767,-522,-3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
79,48750,1,0,-4694,4268,356,-16,-64,-42,-4687,4313,366,-4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
80,49375,-1,0,-5086,3635,1383,-18,-81,-8,-5081,3674,1390,-8,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
81,50000,0,0,-5237,2659,2517,-20,-108,17,-5233,2687,2522,-13,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
82,50625,0,0,-5121,1628,3442,-19,-122.00000000000001,39,-5114,1645,3445,-15,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
83,51250,0,1,-4887,785,4059,-19,-129,56,-4884,793,4061,-18,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
84,51875,0,0,-4479,-80,4526,-18,-115.99999999999999,64,-4475,-81,4524,-17,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
85,52500,1,0,-3924.9999999999995,-1048,4950,-16,-90,78,-3919,-1057,4950,-15,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
86,53125,0,0,-3045,-2176,5219,-14,-90,101,-3038,-2196,5219,-11,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
87,53750,0,2,-1970,-3170,5158,-9,-87,123,-1966,-3202,5155,-8,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
88,54375,0,1,-1077,-3861.9999999999995,4969,-5,-79,134,-1075,-3898,4967,-3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
89,55000,0,1,-242,-4344,4624,-1,-61.99999999999999,126.99999999999999,-237,-4385,4623,-2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
90,55625,0,1,676,-4759,4134,1,-24,99,676,-4805,4129,-2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
91,56250,0,1,1773,-5100,3388,4,-2,93,1771,-5149,3381,-2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
92,56875,0,1,2872,-5143,2336,8,26,93,2868,-5195,2328,-2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
93,57500,1,1,3698,-4988,1361,12,46,85,3693,-5041,1353,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
94,58125,0,2,4256,-4714,531,14,61.00000000000001,73,4250,-4765,521,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
95,58750,1,0,4696,-4265,-359,16,67,46,4688,-4310,-369,5,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
96,59375,0,-1,5092,-3639,-1383,19,81,10,5084,-3678,-1390,9,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
97,60000,0,1,5237,-2663,-2512,18,106,-15,5231,-2691,-2518,11,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
98,60625,1,0,5121,-1627,-3440,20,123,-38,5115,-1647,-3443,15.000000000000002,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
99,61250,1,1,4891,-785,-4060.9999999999995,17,129,-54,4882,-793,-4062,14,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
100,61875,0,0,4481,82,-4525,19,117,-60,4474,82,-4526,17,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
101,62500,0,0,3924,1045,-4945,17,91,-75,3918.0000000000005,1052,-4944,14,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
102,63125,0,1,3047,2171,-5214,10,93,-101,3042,2191,-5214,10,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
103,63750,0,2,1974.9999999999998,3169,-5157,8,87,-123,1966.9999999999998,3198,-5157,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
104,64375,0,1,1080,3860.9999999999995,-4971,6,81,-131,1076,3897,-4969,5,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
105,65000,0,1,243,4344,-4625,1,65,-126,238,4384,-4622,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
106,65625,0,0,-681,4764,-4132,0,32,-99,-685,4811,-4127,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
107,66250,0,1,-1773,5105,-3390,-4,3,-90,-1776,5157,-3384,4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
108,66875,1,0,-2872,5144,-2337,-7,-23,-89,-2869,5196,-2327,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
109,67500,0,0,-3696,4991,-1364,-10,-42,-83,-3693,5043,-1354,-1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
110,68125,1,0,-4251,4716,-536,-13,-57.99999999999999,-70,-4248,4766,-527,-3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
111,68750,0,1,-4691,4270,351,-15,-64,-42,-4685,4315,361,-5,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
112,69375,0,1,-5087,3641,1378,-19,-80,-8,-5081,3679,1386,-8,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
113,70000,0,1,-5236,2665,2513,-19,-107,18,-5232,2692,2517,-14,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
114,70625,0,2,-5122,1631,3439,-19,-122.00000000000001,40,-5118,1648,3442,-16,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
115,71250,0,2,-4892,790,4059.9999999999995,-17,-129,55.00000000000001,-4889,799,4059.9999999999995,-18,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
116,71875,0,1,-4484,-75,4524,-19,-115,64,-4480,-76,4525,-18,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
117,72500,1,0,-3929,-1040,4949,-19,-88,77,-3925.9999999999995,-1051,4950,-17,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
118,73125,0,-1,-3051,-2171,5220,-14,-91,102,-3047,-2194,5221,-10,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
119,73750,0,1,-1974,-3168,5159,-8,-87,123.99999999999999,-1970.0000000000002,-3199,5158,-5,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
120,74375,1,0,-1081,-3861.9999999999995,4974,-5,-80,133,-1078,-3899,4973,-2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
121,75000,-1,0,-242,-4344,4627,-3,-61.99999999999999,130,-238,-4387,4625,-2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
122,75625,1,1,674,-4760,4136,2,-25,100,676,-4807,4131,-3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
123,76250,1,1,1774,-5100,3389,4,-1,93,1774,-5154,3382,-2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
124,76875,0,3,2872,-5144,2340,8,26,92,2869,-5198,2331,-2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
125,77500,0,0,3697,-4990,1367,11,46,85,3691,-5045,1355,-2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
126,78125,1,0,4252,-4716,536,15,61.00000000000001,73,4247,-4768,525,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
127,78750,-1,2,4695,-4266,-357,15,66,46,4690,-4313,-367,8,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
128,79375,1,0,5093,-3639,-1383,18,80,12,5086,-3679,-1392,9,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
129,80000,0,0,5240,-2662,-2514,18,108,-15,5233,-2693,-2520,11,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
130,80625,0,0,5123,-1630,-3440,19,122.00000000000001,-36,5118,-1648,-3443,14,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
131,81250,0,1,4894,-791,-4058,18,130,-53,4888,-798,-4059.9999999999995,17,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
132,81875,0,0,4486,75,-4524,19,115.99999999999999,-61,4479,77,-4524,17,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
133,82500,0,1,3927.0000000000005,1040,-4945,17,92,-77,3920.9999999999995,1049,-4945,14,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
134,83125,0,1,3051,2172,-5218,13,93,-100,3044,2192,-5218,11,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
135,83750,1,1,1976.0000000000002,3169,-5160,9,88,-123,1969,3199,-5159,5,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
136,84375,0,1,1083,3864.0000000000005,-4975,3,82,-132,1077,3899,-4974,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
137,85000,1,1,245.00000000000003,4344,-4628,2,65,-129,239,4386,-4624,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
138,85625,0,0,-682,4767,-4134,-1,32,-100,-685,4811,-4129,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
139,86250,0,1,-1773,5108,-3393,-5,5,-90,-1773,5159,-3387,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
140,86875,1,1,-2870,5145,-2339,-8,-23,-89,-2868,5196,-2331,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
141,87500,0,-1,-3697,4992,-1365,-11,-43,-83,-3694,5044,-1354,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
142,88125,0,1,-4252,4716,-536,-14,-59,-70,-4249,4767,-526,-1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
143,88750,0,1,-4692,4269,353,-15,-65,-42,-4687,4315,364,-5,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
144,89375,-1,1,-5087,3640,1379,-17,-81,-9,-5082,3680,1386,-9,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
145,90000,1,1,-5239,2663,2513,-20,-108,17,-5234,2693,2519,-12,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
146,90625,0,2,-5124,1631,3441,-18,-123,39,-5120,1649,3443,-16,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
147,91250,1,2,-4892,790,4059,-19,-130,55.00000000000001,-4887,798,4061,-17,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
148,91875,1,1,-4483,-74,4524,-19,-117,63,-4479,-76,4526,-18,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
149,92500,0,0,-3930,-1041,4951,-17,-88,76,-3925.9999999999995,-1051,4951,-14,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
150,93125,0,1,-3049,-2172,5221,-12,-90,101,-3047,-2194,5221,-9,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
151,93750,0,0,-1974.9999999999998,-3167,5159,-9,-86,123.99999999999999,-1972.0000000000002,-3200,5159,-5,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
152,94375,1,1,-1083,-3860,4975,-4,-79,134,-1079,-3897,4973,-4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
153,95000,1,1,-245.00000000000003,-4342,4629,-2,-61.99999999999999,129,-242,-4383,4624,-1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
154,95625,1,1,670,-4756,4138,1,-25,100,671,-4804,4132,-2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
155,96250,1,0,1771,-5101,3391,5,-1,94,1769,-5152,3384,-3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
156,96875,0,1,2871,-5144,2340,9,27,92,2869,-5197,2331,-2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
157,97500,0,0,3699,-4991,1363,11,44,86,3694,-5045,1354,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
158,98125,0,0,4259,-4717,534,14,61.00000000000001,72,4249,-4769,523,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
159,98750,1,0,4699,-4268,-359,17,66,47,4690,-4315,-368,5,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
160,99375,0,0,5096,-3644,-1384,19,83,11,5090,-3685,-1390,9,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
161,100000,0,0,5243,-2665,-2513,18,108,-15,5236,-2695,-2519,13,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
162,100625,1,1,5127,-1631,-3440,21,125,-38,5119,-1651,-3445,15.000000000000002,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
163,101250,1,1,4898,-789,-4063.0000000000005,19,130,-53,4890,-799,-4064.0000000000005,17,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
164,101875,0,0,4486,77,-4526,21,117,-61,4480,79,-4529,18,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
165,102500,0,0,3930,1040,-4946,18,92,-76,3923,1048,-4946,15.000000000000002,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
166,103125,1,1,3054,2170,-5220,13,93,-101,3046,2191,-5220,10,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
167,103750,1,0,1978.9999999999998,3169,-5161,10,88,-123.99999999999999,1971,3199,-5160,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
168,104375,-1,0,1081,3864.0000000000005,-4975,6,81,-132,1077,3900.9999999999995,-4974,6,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
169,105000,1,1,242,4345,-4628,1,65,-128,237,4387,-4624,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
170,105625,0,1,-682,4766,-4131,-2,32,-100,-686,4811,-4126,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
171,106250,1,0,-1777,5107,-3389,-5,2,-89,-1778,5158,-3382,4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
172,106875,1,1,-2873,5143,-2336,-7,-23,-88,-2872,5198,-2326,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
173,107500,0,0,-3697,4991,-1364,-11,-43,-81,-3695,5043,-1354,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
174,108125,0,1,-4252,4718,-537,-14,-60,-71,-4248,4768,-526,-2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
